0	0	0.8535533905932736	0	0.8535533905932736	2.400000000000001	2.400000000000001	0.0020668846960484877	0	0.0020668846960484877	4.000000000000002	4.000000000000002	12929769750091856e-21	0	12929769750091856e-21	5.599999999999996	5.599999999999996	8254759453762972e-23	0	8254759453762972e-23	7.19999999999999	7.19999999999999	527075716405534e-24	0	527075716405534e-24
0.1	0.05	0.8510445726286187	0.0012503084758785305	0.8522945726286186	2.500000000000001	2.4500000000000006	0.0020258378566646584	2063121696709462e-20	0.0020464639835016756	4.100000000000001	4.050000000000002	12672470625696429e-21	12932793347530026e-23	12801766651407632e-21	5.699999999999996	5.649999999999996	8090489755918638e-23	8256795886995585e-25	8173037343636882e-23	7.29999999999999	7.24999999999999	5165868843803878e-25	5272057709970117e-27	5218576413692438e-25
0.2	0.15000000000000002	0.8459564214191195	0.005036534715680485	0.850991713521876	2.600000000000001	2.5500000000000007	0.001945375343741118	8170504291603359e-20	0.0020270602284039045	4.200000000000001	4.150000000000001	12168138353085833e-21	5121516811345033e-22	12680163676251223e-21	5.799999999999995	5.749999999999996	7768504711735957e-23	32697737445804135e-25	8095401414395966e-23	7.39999999999999	7.34999999999999	4960277744103792e-25	20877875737471648e-27	5169004991621666e-25
0.30000000000000004	0.25	0.8381482652692039	0.011464424581485702	0.8496098613499533	2.700000000000001	2.650000000000001	0.0018286952466987083	0.00018079428460848342	0.0020094449257743543	4.300000000000001	4.250000000000001	1143689530519465e-20	11331969539011125e-22	1256981267695052e-20	5.899999999999995	5.849999999999995	7301651533397902e-23	7234763126248689e-24	8024949350079218e-23	7.499999999999989	7.4499999999999895	4662186747772523e-25	4619478194383618e-26	5124020595529347e-25
0.4	0.35000000000000003	0.8274103294402056	0.020709533186222193	0.8481147531741872	2.800000000000001	2.750000000000001	0.0016804365328119686	0.00031396000092122144	0.0019943190735791753	4.4	4.3500000000000005	10507917430180314e-21	1967684622387787e-21	12475116585777887e-21	5.999999999999995	5.949999999999995	670855765938505e-22	12562444680894052e-24	7964492187069014e-23	7.599999999999989	7.549999999999989	42834896740728823e-26	8021263177238863e-26	5085418091338341e-25
0.5	0.45	0.8134661810654191	0.03301559842367454	0.846473633886688	2.9000000000000012	2.850000000000001	0.0015064959975468195	0.00047590682771044197	0.001982285409611756	4.5	4.45	9418270211725144e-21	29823193319105174e-22	12399853746355458e-21	6.099999999999994	6.0499999999999945	601288752677398e-22	1904024394315197e-23	7916442160538793e-23	7.699999999999989	7.649999999999989	38392966583700177e-26	12157411301613839e-26	5054737841102086e-25
0.6	0.55	0.795977670311237	0.048691029824066666	0.8446566870933294	3.0000000000000013	2.950000000000001	0.0013137952151032195	0.0006601920800543669	0.0019738244126883218	4.6	4.55	8211429843418827e-21	41366179014396244e-22	12347027159246254e-21	6.199999999999994	6.149999999999994	5242398370963742e-23	2640969675277859e-23	7882716466686259e-23	7.799999999999988	7.7499999999999885	33473301908060193e-26	16862890257469608e-26	5033203175632912e-25
0.7	0.65	0.7745539344313896	0.06810218346712303	0.8426393157402612	3.1000000000000014	3.050000000000001	0.0011100064646338281	0.0008594806068278187	0.0019692750205635	4.699999999999999	4.6499999999999995	6935548611253228e-21	5384524515896254e-21	12318744658245566e-21	6.299999999999994	6.249999999999994	4427832706044299e-23	34376761971113544e-24	7864660760312935e-23	7.899999999999988	7.849999999999988	28272212349023107e-26	2194995143458348e-25	5021674829560254e-25
0.7999999999999999	0.75	0.748766531637722	0.0916616077314029	0.8404055246340272	3.2000000000000015	3.1500000000000012	0.000903248270527679	0.0010658355458094796	0.0019688208535862013	4.799999999999999	4.749999999999999	5641533682210209e-21	66762482780759184e-22	12316134797531819e-21	6.399999999999993	6.349999999999993	36016917059900067e-24	4262355371945157e-23	7862995470397237e-23	7.999999999999988	7.949999999999988	22997204141006475e-26	2721562109208444e-25	5020611060003188e-25
0.8999999999999999	0.85	0.7181732532328792	0.11980894171950877	0.8379526357121958	3.3000000000000016	3.2500000000000013	0.0007017624791224586	0.0012710336451851464	0.0019724825351190934	4.899999999999999	4.849999999999999	4381015947685363e-21	796024981234025e-20	12339301808647569e-21	6.499999999999993	6.449999999999993	2796938392002346e-23	50821025023438216e-24	7877787038946133e-23	8.099999999999987	8.049999999999988	1785876446724899e-25	32449799010705103e-26	5030055746947613e-25
0.9999999999999999	0.95	0.6823535037171096	0.15298171403723615	0.8352974741338335	3.4000000000000017	3.3500000000000014	0.0005135856366987879	0.0014668927464519172	0.001980116471640545	4.999999999999998	4.949999999999998	32042899594797447e-22	9185297661464105e-21	1238732142598449e-20	6.5999999999999925	6.549999999999993	20456824179060362e-24	58642096786358714e-24	7908445279802358e-23	8.199999999999987	8.149999999999988	13061912662593045e-26	3744364149152638e-25	5049631606573779e-25
1.0999999999999999	1.0499999999999998	0.6409581275575172	0.19157308757983874	0.8324839502602204	3.5000000000000018	3.4500000000000015	0.00034622778430376533	0.0016455984213823358	0.0019914202039445013	5.099999999999998	5.049999999999998	21583071556086075e-22	10302512428663986e-21	12458277750290173e-21	6.699999999999992	6.649999999999992	13778989005341913e-24	6577470824537746e-23	7953746932672901e-23	8.299999999999986	8.249999999999988	8798040074253775e-26	4199789421956555e-25	5078557258103746e-25
1.2	1.15	0.5937758766693029	0.23587389159208433	0.829591573497987	3.600000000000002	3.5500000000000016	0.0002063716104095947	0.0018000166643808908	0.002005944175008211	5.1999999999999975	5.149999999999998	12848024507627898e-22	11267317100892372e-21	12549339681240436e-21	6.799999999999992	6.749999999999992	8202324042194675e-24	7193426819741665e-23	8011884463011598e-23	8.399999999999986	8.349999999999987	5237277278524743e-26	4593084251095e-22	5115678774040962e-25
