-0.9900000000000001	0.9997532801828658
-0.98	0.9990133642141359
-0.97	0.9977809823015401
-0.96	0.9960573506572389
-0.95	0.9938441702975689
-0.94	0.9911436253643443
-0.9299999999999999	0.9879583809693737
-0.92	0.9842915805643155
-0.91	0.9801468428384715
-0.9	0.9755282581475767
-0.89	0.9704403844771128
-0.88	0.9648882429441257
-0.87	0.9588773128419905
-0.86	0.9524135262330096
-0.85	0.9455032620941838
-0.84	0.9381533400219317
-0.83	0.9303710135019718
-0.8200000000000001	0.9221639627510076
-0.81	0.913540287137281
-0.8	0.9045084971874738
-0.79	0.8950775061878453
-0.78	0.8852566213878944
-0.77	0.8750555348152298
-0.7599999999999999	0.8644843137107057
-0.75	0.8535533905932738
-0.7400000000000001	0.8422735529643444
-0.73	0.8306559326618259
-0.72	0.8187119948743448
-0.71	0.8064535268264881
-0.7	0.7938926261462365
-0.69	0.7810416889260652
-0.6799999999999999	0.7679133974894983
-0.6699999999999999	0.7545207078751854
-0.6599999999999999	0.7408768370508575
-0.65	0.7269952498697734
-0.64	0.7128896457825363
-0.63	0.6985739453173903
-0.62	0.684062276342339
-0.61	0.6693689601226457
-0.6	0.6545084971874737
-0.5900000000000001	0.6394955530196147
-0.5800000000000001	0.6243449435824274
-0.5700000000000001	0.6090716206982713
-0.56	0.5936906572928624
-0.55	0.5782172325201155
-0.54	0.5626666167821521
-0.53	0.5470541566592572
-0.52	0.5313952597646567
-0.51	0.5157053795390641
-0.5	0.4999999999999999
-0.49	0.4842946204609358
-0.48	0.46860474023534326
-0.47	0.4529458433407427
-0.45999999999999996	0.4373333832178478
-0.44999999999999996	0.4217827674798844
-0.4399999999999999	0.40630934270713753
-0.43000000000000005	0.39092837930172875
-0.42000000000000004	0.37565505641757263
-0.41000000000000003	0.36050444698038536
-0.4	0.3454915028125263
-0.39	0.33063103987735426
-0.37999999999999995	0.31593772365766093
-0.37000000000000005	0.30142605468260975
-0.36	0.28711035421746367
-0.35	0.27300475013022657
-0.33999999999999997	0.2591231629491423
-0.32999999999999996	0.24547929212481429
-0.31999999999999995	0.23208660251050162
-0.31000000000000005	0.2189583110739348
-0.30000000000000004	0.20610737385376351
-0.29000000000000004	0.19354647317351176
-0.28	0.18128800512565518
-0.27	0.1693440673381741
-0.26	0.15772644703565564
-0.25	0.1464466094067262
-0.24	0.13551568628929422
-0.22999999999999998	0.1249444651847702
-0.21999999999999995	0.11474337861210532
-0.21	0.10492249381215481
-0.19999999999999996	0.09549150281252627
-0.18999999999999995	0.08645971286271903
-0.18000000000000005	0.07783603724899252
-0.17000000000000004	0.06962898649802818
-0.16	0.06184665997806821
-0.15000000000000002	0.05449673790581605
-0.14	0.04758647376699027
-0.13	0.04112268715800943
-0.12	0.03511175705587427
-0.10999999999999997	0.029559615522887276
-0.09999999999999998	0.02447174185242318
-0.08999999999999997	0.019853157161528467
-0.07999999999999996	0.015708419435684406
-0.06999999999999995	0.012041619030626283
-0.060000000000000046	0.008856374635655695
-0.050000000000000044	0.00615582970243117
-0.040000000000000036	0.0039426493427611176
-0.030000000000000023	0.002219017698460002
-0.020000000000000018	0.0009866357858642205
-0.010000000000000009	0.0002467198171342
0	0
0.010000000000000009	0.0002467198171342
0.020000000000000018	0.0009866357858642205
0.030000000000000023	0.002219017698460002
0.040000000000000036	0.0039426493427611176
0.050000000000000044	0.00615582970243117
0.060000000000000046	0.008856374635655695
0.07000000000000006	0.012041619030626338
0.08000000000000007	0.015708419435684462
0.09000000000000008	0.019853157161528523
0.10000000000000009	0.024471741852423234
0.1100000000000001	0.029559615522887325
0.12000000000000009	0.035111757055874326
0.1299999999999999	0.041122687158009374
0.1399999999999999	0.047586473766990156
0.1499999999999999	0.054496737905815995
0.15999999999999992	0.06184665997806815
0.16999999999999993	0.06962898649802812
0.17999999999999994	0.0778360372489924
0.18999999999999995	0.08645971286271903
0.19999999999999996	0.09549150281252627
0.21	0.10492249381215481
0.21999999999999995	0.11474337861210532
0.22999999999999998	0.1249444651847702
0.24	0.13551568628929422
0.25	0.1464466094067262
0.26	0.15772644703565564
0.27	0.1693440673381741
0.28	0.18128800512565518
0.29000000000000004	0.19354647317351176
0.30000000000000004	0.20610737385376351
0.31000000000000005	0.2189583110739348
0.32	0.23208660251050173
0.33	0.2454792921248144
0.3400000000000001	0.2591231629491424
0.3500000000000001	0.2730047501302267
0.3600000000000001	0.2871103542174638
0.3700000000000001	0.30142605468260986
0.3799999999999999	0.3159377236576608
0.3899999999999999	0.33063103987735415
0.3999999999999999	0.34549150281252616
0.4099999999999999	0.36050444698038525
0.42	0.3756550564175725
0.43	0.39092837930172863
0.4399999999999999	0.40630934270713753
0.44999999999999996	0.4217827674798844
0.45999999999999996	0.4373333832178478
0.47	0.4529458433407427
0.48	0.46860474023534326
0.49	0.4842946204609358
0.5	0.4999999999999999
0.51	0.5157053795390641
0.52	0.5313952597646567
0.53	0.5470541566592572
0.54	0.5626666167821521
0.55	0.5782172325201155
0.56	0.5936906572928624
0.5700000000000001	0.6090716206982713
0.5800000000000001	0.6243449435824274
0.5900000000000001	0.6394955530196147
0.6000000000000001	0.6545084971874737
0.6100000000000001	0.6693689601226458
0.6200000000000001	0.6840622763423391
0.6299999999999999	0.6985739453173901
0.6399999999999999	0.7128896457825362
0.6499999999999999	0.7269952498697732
0.6599999999999999	0.7408768370508575
0.6699999999999999	0.7545207078751854
0.6799999999999999	0.7679133974894983
0.69	0.7810416889260652
0.7	0.7938926261462365
0.71	0.8064535268264881
0.72	0.8187119948743448
0.73	0.8306559326618259
