0.75	0	-0.028952626471349524	0	0.0022891616121145726	0	-0.00018290784799983824	0	14615599025388166e-21	0	-11678876897162208e-22	0	933223234337816e-22	0	-7457100650957045e-24	0	5958740424842492e-25	0	-4761446722070882e-26	0	3804726044551414e-27	0
0.7477492092096073	-0.017679850648962867	-0.02866349926162456	0.002271079972562317	0.0022662701933159842	-0.00017981096565233463	-0.00018107876962049723	14367320459114482e-21	1446944303518564e-20	-11480480945903483e-22	-1156208812819085e-21	9173700202183442e-23	923891001994438e-22	-733042247891697e-23	-73825296444474745e-25	5857515782717327e-25	5899153020594067e-25	-46805612150549616e-27	-47138322548501725e-27	3740092916610752e-27	nan	nan
0.7432317685366766	-0.04432419900903247	-0.028088124281295337	0.005655082079127335	0.0022207162640461757	-0.00044772935050917394	-0.000177438903642619	35774627966678406e-21	14178592614681091e-21	-2858639755541949e-21	-11329678477937833e-22	22842513503437384e-23	9053198596311156e-23	-18252751972503258e-24	-7234133341493429e-24	14585214298966144e-25	5780574086139702e-25	-11654597425486853e-26	-46190794650809625e-27	9312831362360774e-27	nan	nan
0.7364161908463208	-0.07569812611624216	-0.0272322324323584	0.009550529300160353	0.0021529553522827496	-0.0007561232951709564	-0.00017202464872021018	6041601936643513e-20	13745956268076617e-21	-4827657042614841e-21	-1098397204290568e-21	3857632672020429e-22	8776955186714823e-23	-30825159566093765e-24	-701339570512445e-23	2463143961790463e-24	5604189410823939e-25	-19682227965427616e-26	-4478135880660942e-26	15727464723639876e-27	nan	nan
0.727255848670704	-0.10980309905719168	-0.026104350336477847	0.013634722885791059	0.0020636650511509126	-0.0010794325591557733	-0.00016489014739433686	8624916572253847e-20	13175860358834101e-21	-6891903771132635e-21	-1052842588744469e-21	550710891950445e-21	8412942225251343e-23	-4400561837388797e-23	-6722524111704226e-24	3516354001350374e-24	5371762841399936e-25	-2809810637759597e-25	-42924109374343125e-27	2245233505225892e-26	nan	nan
0.7156897703571709	-0.14575252423948507	-0.024715717247502773	0.017725005869058792	0.0019537382440732486	-0.0014031859275549475	-0.00015610674466826522	0.00011211777807491327	1247400584604087e-20	-8958984467914674e-21	-9967595473109441e-22	7158849704057398e-22	7964799841535352e-23	-5720417240287562e-23	-6364427277166959e-24	4571009974538764e-24	5085618643561935e-25	-36525538801929305e-26	-406376188483334e-25	2918643783764355e-26	nan	nan
0.7016438234700338	-0.1832064821685427	-0.023080175263476378	0.02170960455371151	0.0018242741772272375	-0.0017185268236522967	-0.0001457622745580877	0.00013731419156101288	11647411274819158e-21	-10972351823050113e-21	-9307089104043264e-22	8767669804701987e-22	7437009459404006e-23	-7005976041030069e-23	-5942686169858024e-24	55982605848027585e-25	4748618259288314e-25	-4473398337621381e-25	-3794475213384034e-26	35745554148295834e-27	nan	nan
0.6850323919568201	-0.2220852163405525	-0.02121403371307419	0.02551325211669062	0.0016765674684750599	-0.002019492324142189	-0.00013396018175327226	0.000161361952680123	10704342590875244e-21	-1289393391151795e-20	-8553511843936784e-22	10303147113865899e-22	6834848982678621e-23	-8232928866485585e-23	-5461518200850508e-24	6578680957629221e-24	436413169242181e-24	-5256822188572141e-25	-3487243789800888e-26	420056538692872e-25	nan	nan
0.6657606808359283	-0.2624209485392033	-0.019135908833551183	0.02908019449335271	0.0015120951625576375	-0.0023016680132366286	-0.00012081848717046767	0.00018390833913628377	9654230481042755e-21	-1469554578669774e-20	-7714399465391041e-22	11742759905174557e-22	616434001612645e-22	-93832792958379e-21	-49257350498344874e-25	749789070508464e-23	39360038086310884e-26	-5991334506086441e-25	-3145139928319733e-26	47874916527496714e-27	nan	nan
0.643727806480772	-0.30427761566240674	-0.01686654010941985	0.032365876648887265	0.0013325019618849205	-0.002561529740320328	-0.00010646860774496844	0.00020467176471574764	8507576066414641e-21	-16354686766966334e-21	-6798143092191462e-22	1306852857407339e-21	5432187649413015e-23	-10442660378512667e-23	-4340694548320121e-24	8344409637591835e-24	3468515886754056e-25	-6667761822764508e-25	-27715846675553797e-27	5328003975838677e-26	nan	nan
