0.8055555555555556	0.9095760221444958	-0.012736486226086531	0.0004002036734409021	0.0001377822377934122	4684100618490561e-23	-15122807428463334e-22	5642930567262283e-27
0.8053764494313362	0.9094145877558298	-0.012723995066837983	0.0003994191727517138	0.00013764707342235768	4674914921842799e-23	-15107971954376065e-22	5631883848167263e-27
0.8050180932836983	0.9090912001974683	-0.012699024992369669	0.00039785324654173504	0.00013737687727648424	4656579560835539e-23	-15078315559801613e-22	5609790409977222e-27
0.8044801993690454	0.9086048211640385	-0.012661600478794957	0.000395512033115053	0.00013697191441818624	4629166472369661e-23	-1503386733766305e-21	5576761274994624e-27
0.8037623362104016	0.9079538913516509	-0.012611758210434528	0.00039240470989271303	0.00013643258211599082	4592783192647332e-23	-14974670891666292e-22	553290746552193e-26
0.8028639287674774	0.9071363282779582	-0.01254954704402835	0.00038854345750127806	0.0001357594094548376	4547572463042826e-23	-14900784293524865e-22	5478451026164066e-27
0.8017842586700553	0.9061495234345668	-0.01247502796107025	0.00038394341210840066	0.00013495305681704683	4493711636133213e-23	-14812280025991545e-22	5413558490374726e-27
0.8005224645204224	0.9049903388235201	-0.01238827400830967	0.00037862260619009325	0.00013401431523448463	44314120151156544e-24	-1470924491175278e-21	5338507413910065e-27
0.7990775422720707	0.9036551029439324	-0.012289370226476132	0.00037260189796078924	0.00013294410561256133	4360918004486791e-23	-14591780028255634e-22	5253575352526241e-27
0.7974483456934077	0.9021396063101816	-0.012178413567293132	0.00036590488973942126	0.00013174347782682376	42825061552509425e-24	-1446000060855082e-21	5159150884281871e-27
0.7956335869268004	0.900439096599554	-0.012055512798859086	0.0003585578355700392	0.00013041360969302788	4196484076901541e-23	-14314035928249066e-22	5055511564933113e-27
0.7936318371548896	0.8985482735450643	-0.011920788399484001	0.0003505895384551816	0.00012895580581170232	4103189243931382e-23	-14154029178701749e-22	4943101483689816e-27
0.7914415273878014	0.8964612837085663	-0.011774372440081433	0.0003420312376028467	0.000127371496288336	4002987646911649e-23	-1398013732653017e-21	4822420240913061e-27
0.7890609493866242	0.8941717152903976	-0.011616408455226157	0.00033291648612510105	0.00012566223533044536	389627238250867e-22	-13792530959641307e-22	4693856414661468e-27
0.7864882567403343	0.8916725931548654	-0.011447051302998789	0.00032328101966444533	0.00012382969972289762	3783462104722801e-23	-13591394119881082e-22	4557909605296118e-27
0.7837214661152431	0.8889563742760773	-0.011266467013749344	0.00031316261646063825	0.00012187568718298573	3664999365105004e-23	-13376924122489291e-22	4415245946631785e-27
0.7807584586980028	0.8860149438360974	-0.011074832627922308	0.00030260094940176563	0.00011980211459686859	3541348903013386e-23	-1314933136253338e-21	4266254016727089e-27
0.7775969818552535	0.8828396122373529	-0.010872336023096405	0.00029163743063742587	0.00011761101613910661	3412995797091867e-23	-12908839108510859e-22	4111655460548036e-27
0.77423465103512	0.8794211133237688	-0.010659175730402705	0.0002803150493592699	0.00011530454127713733	3280443588993265e-23	-12655683283322922e-22	3951949878455707e-27
0.7706689519379752	0.8757496041403564	-0.010435560740495025	0.00026867820338266624	0.00011288495266264895	3144212284977854e-23	-1239011223283408e-21	3787803404264878e-27
0.76689724298617	0.8718146665990354	-0.01020171029925686	0.0002567725251860775	0.00011035462391191978	3004836318654114e-23	-12112386482244857e-22	3619937682941554e-27
0.7629167581247909	0.8676053114593525	-0.009957853693439156	0.00024464470308865893	0.00010771603727730166	28628624748616716e-24	-1182277848051658e-21	34489078259980488e-28
0.7587246099879331	0.8631099850764276	-0.009704230026433211	0.00023234229826391006	0.0001049717812121313	27188477191852914e-24	-11521572333098946e-22	32753799672491364e-28
0.75431779346746	0.8583165794148442	-0.009441087984392853	0.00021991355830580647	0.00010212454783145835	25733570219177437e-24	-11209063523222563e-22	31001312628120563e-28
0.749693189723749	0.8532124458760885	-0.009168685592929634	0.00020740722807666145	9917713027108148e-20	24269611598182195e-24	-10885558622029923e-22	29237723353503497e-28
0.7448475706804799	0.847784413538254	-0.008887289964614332	0.00019487235857679197	9613241994748286e-20	22802344401551267e-24	-10551374987829093e-22	27469693186787936e-28
0.7397776040480805	0.8420188124596208	-0.00859717703752738	0.0001823581145853903	9299340372134934e-20	21337524802600427e-24	-1020684045476522e-21	2570554880065856e-27
0.7344798589229857	0.8359015027518288	-0.008298631305109851	0.00016991358182605332	8976316096746288e-20	19880899371216287e-24	-985229301121524e-21	2395028619872619e-27
0.7289508120123522	0.8294179101829	-0.007991945537575713	0.00015758757441364235	8644486055383446e-20	18438182425306593e-24	-9488080468221274e-22	22212232053675507e-28
0.723186854536262	0.8225530691243798	-0.0076774204951546	0.00014542844333814697	8304175773304513e-20	17015033881850883e-24	-9114560118287996e-22	20498047703654265e-28
0.7171842998617034	0.8152916737091083	-0.007355364633442915	0.0001334838867367849	7955719094884374e-20	1561703677488424e-23	-873209838487869e-21	18813839375297903e-28
0.7109393919246867	0.8076181381151419	-0.007026093801149269	0.00012180076270146278	7599457856113412e-20	14249675495126013e-24	-834107046295383e-21	17166823518266483e-28
0.704448314498651	0.7995166669352545	-0.006689930930528251	0.00011042490535545511	7235741549256422e-20	1291831425165313e-23	-794185995090482e-21	15562551247683134e-28
0.6977072013688096	0.790971336628186	-0.006347205720804181	9940094492461027e-20	6864926980000745e-20	11628175977662636e-24	-7534858474243982e-22	14008239013207913e-28
0.6907121474731582	0.781966189074759	-0.005998254314894004	8877213250990668e-20	6487377917429893e-20	10384322068901497e-24	-7120465301419917e-22	12509993041476264e-28
