0	0.15963163568852565	0	0.1589027738342152	0	0.1569645659229082	0	0.15383176288713163	0	0.149528207249626	0	0.14408665166735057	0	0.13754850966398766	0	0.1299635404480209	0	0.12138947021511337	0	0.1118915528169027	0	0.10154207313978865	0	0.09041979697330066	0	0.07860937155487972	0	0.06620068135328983	0	0.05328816399353709	0	0.03997009152952041	0	0.026347822534362936	0	0.012525030700468738
0.017528825676087347	0.15903474276408075	0.011004961199727286	0.15866633310511025	0.009169862035209211	0.15679836324431531	0.007997300979409486	0.15370276636056943	0.007095246448507518	0.14942374326268257	0.006336997076860992	0.14400017229188802	0.0056664246975843035	0.13747607540363888	0.0050543363530926345	0.12990254476279006	0.00448403155824606	0.12133807083497358	0.0039453742050768	0.11184838217377038	0.0034319919534468207	0.10150607645852573	0.002939813443655808	0.09039013518762219	0.0024662440683173806	0.07858535983989759	0.002009672975460099	0.0661817484725425	0.0015691635281552241	0.05327382443057343	0.0011442509210287082	0.03995992580072751	0.0007348052082061552	0.026341462920606823	0.00034093577639133225	0.012522150674633022
0.03492720846750358	0.15726618377769994	0.02197708687421674	0.15796050363911424	0.01832001202379356	0.15630148709230435	0.015980733887494575	0.15331682492219545	0.014179999673558034	0.14911104299413336	0.012665724136820568	0.1437412120824593	0.01132617373618051	0.13725911142819264	0.010103213201137917	0.12971980114481166	0.008963576017333044	0.121184048448721	0.007887067263296956	0.11171899684574335	0.006860988523377026	0.10139817680246911	0.005877225286419076	0.09030121333894875	0.0049306055363141695	0.07851336823108562	0.004017917879322015	0.06612497860758221	0.0031372950274339995	0.053230823755253835	0.002287810710561507	0.03992943896019576	0.0014692068768416887	0.026322389174754133	0.0006817034401164888	0.01251351233698346
0.05206949686881786	0.15439034753902375	0.03288402353881732	0.15679563825399537	0.027430941018835874	0.15547908900725207	0.023936541346410392	0.1526770620121704	0.021243834421778924	0.14859217011734027	0.018977955974060372	0.14331119812635282	0.016972602449662758	0.13689863009132106	0.015141193208665823	0.12941603736816223	0.013434162496822766	0.1209279287130404	0.011821410034372572	0.11150377561940017	0.010284003219841239	0.10121864469481884	0.00880984043668303	0.09015322155676414	0.007391206442342469	0.07839352709943284	0.006023309798985032	0.06603045795423532	0.0047033644709294	0.0531592159358427	0.0034299893666353692	0.039878662011265165	0.00220280198420634	0.026290616570175136	0.001022135025396768	0.012499120904323221
0.06883920065366966	0.15050830029263584	0.043694364572326845	0.1551885821256024	0.03648354111653459	0.15433960992989687	0.03185118516045636	0.15178861419468753	0.028276460273310926	0.14787052642352697	0.0252655563966428	0.14271248686175644	0.022599127803013937	0.13639630519504978	0.02016288316357938	0.1289924579746862	0.017891352417816028	0.12057058239653184	0.015744757303094825	0.11120334642884705	0.013698067281791399	0.10096792888249206	0.011735276782620332	0.08994647540933681	0.00984617807657931	0.0782260529408871	0.008024430123712789	0.06589832971998713	0.006266345826247646	0.05305909067848517	0.0045700991415609125	0.03980764651238216	0.0029351885424653574	0.026246170519631486	0.0013620628598423365	0.012478985062103227
0.0851325851751881	0.14574945189567362	0.054378081736997146	0.1531620866841672	0.04545929332874904	0.15289456987348404	0.03971145047661162	0.1506585300757727	0.03526778632571793	0.1469507965235846	0.031520521228467525	0.1419483316094445	0.02819925832919321	0.13575445211927947	0.025162955503481056	0.12845073182019084	0.02233075531616153	0.12011321748413378	0.019653499522933257	0.11081858134227782	0.017100238396626	0.10064665317715897	0.014651171585481912	0.08968141394797259	0.012293665543364415	0.0780112472009814	0.010019869655368711	0.06572879344972322	0.007825219029269298	0.05293057306763799	0.005707455657110929	0.039716464407170096	0.003665966109905205	0.026189086511225902	0.001701319710183305	0.0124531169506283
0.10086125386513138	0.14026170255421322	0.06490690945747814	0.15074404241076259	0.05434044093555446	0.1511582871445622	0.04750454365183338	0.14929563397073456	0.042207982691456966	0.14583887276768334	0.037735019548642716	0.1410228382774278	0.03376662303328544	0.1349760006131945	0.0301361692109022	0.12779297497105688	0.026748044256682434	0.11955736830722309	0.02354407430025444	0.11035058964560196	0.02048760924773173	0.10025561208940773	0.01755518775807021	0.08935859699979921	0.014731832247879587	0.07774949464553252	0.012008231671276848	0.06552210408986857	0.009378971929909557	0.052773823066398745	0.0068413790054603135	0.039605207788023074	0.004394736297607503	0.026119410019195963	0.0020397389268498605	0.012421532145821182
0.11595362354841385	0.1342013629606988	0.07525467086309938	0.1479665773076715	0.06311014452369287	0.14914753958232854	0.05521818208774658	0.14771035914147143	0.049087537896918144	0.14454176258483165	0.043901432651162614	0.13994091034212927	0.03929499895504587	0.1340644608329826	0.03507738988558461	0.12702172927107316	0.031138970725399038	0.1189048818774234	0.027412977538194765	0.10980070912271181	0.02385731583578529	0.09979576531135531	0.020445019991898208	0.08897870173924656	0.01715886428299242	0.07744126129332729	0.013988134923847734	0.06527857079889313	0.010926602200864213	0.05258903488040694	0.007971194831275818	0.03947398859470021	0.005121103268731459	0.02603719639001158	0.002377154587026294	0.012384249634619078
0.13035533148714654	0.1277239625622469	0.08539753804915572	0.14486507288742564	0.07175261571480908	0.14688118226574784	0.06284067457383156	0.14591455631783257	0.05589731139049526	0.1430674808915362	0.05001239026445228	0.13870818444768726	0.04477833710964889	0.13302388334208728	0.03998160881709617	0.12613993697295586	0.03549937888492671	0.11815790164487967	0.031256774163766154	0.10917049565641535	0.027206545522154707	0.0992682311168777	0.023318400698038443	0.08854251857607331	0.019572974692962052	0.07708709193083	0.01595821656211195	0.06499855551424337	0.012467119200598072	0.05237643618996746	0.009096235390479069	0.03932293824979522	0.0058446742286381225	0.025942510704361158	0.0027134016358109185	0.012341291785098248
0.14402871798201983	0.12097672194888233	0.09531422265733887	0.14147715004762393	0.08025322747407641	0.1443797371602035	0.07036099100008408	0.14392128380471578	0.06262858050564905	0.14142493054654565	0.05606080363681935	0.1373309581513636	0.050210786560408345	0.13185881389809118	0.044843960899096445	0.12515091189214012	0.03982521908805981	0.11731884893881485	0.03507210836725259	0.10846171129570659	0.030532544745863293	0.09867427876110656	0.026173105728485323	0.08805094640481141	0.02197240759177441	0.07668760723275361	0.01791713496092131	0.06468247128771486	0.0139995457821644	0.052136287255969034	0.01021584058136013	0.039152207233335706	0.0065650599041428654	0.02583542761573205	0.0030483160251227855	0.01229268431144209
