0	0	0.8535533905932736	0	0.8535533905932736	2.400000000000001	2.400000000000001	0.0020668846960484877	0	0.0020668846960484877	4.000000000000002	4.000000000000002	12929769750091856e-21	0	12929769750091856e-21
0.1	0.05	0.8510445726286187	0.0012503084758785305	0.8522945726286186	2.500000000000001	2.4500000000000006	0.0020258378566646584	2063121696709462e-20	0.0020464639835016756	4.100000000000001	4.050000000000002	12672470625696429e-21	12932793347530026e-23	12801766651407632e-21
0.2	0.15000000000000002	0.8459564214191195	0.005036534715680485	0.850991713521876	2.600000000000001	2.5500000000000007	0.001945375343741118	8170504291603359e-20	0.0020270602284039045	4.200000000000001	4.150000000000001	12168138353085833e-21	5121516811345033e-22	12680163676251223e-21
0.30000000000000004	0.25	0.8381482652692039	0.011464424581485702	0.8496098613499533	2.700000000000001	2.650000000000001	0.0018286952466987083	0.00018079428460848342	0.0020094449257743543	4.300000000000001	4.250000000000001	1143689530519465e-20	11331969539011125e-22	1256981267695052e-20
0.4	0.35000000000000003	0.8274103294402056	0.020709533186222193	0.8481147531741872	2.800000000000001	2.750000000000001	0.0016804365328119686	0.00031396000092122144	0.0019943190735791753	4.4	4.3500000000000005	10507917430180314e-21	1967684622387787e-21	12475116585777887e-21
0.5	0.45	0.8134661810654191	0.03301559842367454	0.846473633886688	2.9000000000000012	2.850000000000001	0.0015064959975468195	0.00047590682771044197	0.001982285409611756	4.5	4.45	9418270211725144e-21	29823193319105174e-22	12399853746355458e-21
0.6	0.55	0.795977670311237	0.048691029824066666	0.8446566870933294	3.0000000000000013	2.950000000000001	0.0013137952151032195	0.0006601920800543669	0.0019738244126883218	4.6	4.55	8211429843418827e-21	41366179014396244e-22	12347027159246254e-21
0.7	0.65	0.7745539344313896	0.06810218346712303	0.8426393157402612	3.1000000000000014	3.050000000000001	0.0011100064646338281	0.0008594806068278187	0.0019692750205635	4.699999999999999	4.6499999999999995	6935548611253228e-21	5384524515896254e-21	12318744658245566e-21
0.7999999999999999	0.75	0.748766531637722	0.0916616077314029	0.8404055246340272	3.2000000000000015	3.1500000000000012	0.000903248270527679	0.0010658355458094796	0.0019688208535862013	4.799999999999999	4.749999999999999	5641533682210209e-21	66762482780759184e-22	12316134797531819e-21
0.8999999999999999	0.85	0.7181732532328792	0.11980894171950877	0.8379526357121958	3.3000000000000016	3.2500000000000013	0.0007017624791224586	0.0012710336451851464	0.0019724825351190934	4.899999999999999	4.849999999999999	4381015947685363e-21	796024981234025e-20	12339301808647569e-21
